id,created_at,text
813258403615309824,2016-12-26 05:41:27,RT @josemay1945: @realDonaldTrump @IvankaTrump @mike_pence  We voted for you but for the love of God is there one day that you can keep you…
813258304914759680,2016-12-26 05:41:04,RT @rjhale49: I'm not either @realDonaldTrump . Enlarging the swamp is not draining it. I voted 4U. Keep your promises. Repercussions if yo…
813255417023238145,2016-12-26 05:29:35,"RT @dannyboy021143: @realDonaldTrump TRUMP, GET THE HELL OFF TWITTER! YOU MAKE ME ASHAMED I VOTED FOR YOU."
813119789417762816,2016-12-25 20:30:39,RT @eyedfy: So very cathartic to be following @Trump_Regrets   At least not all Trumpsters are still drowning in kool-aid
813116777957904386,2016-12-25 20:18:41,RT @Danb51: Trump I have lost all respect for you for even associating yourself with that POS K. West .    I am ashamed I even voted for yo…
813106763251773440,2016-12-25 19:38:53,RT @peep4me: @realDonaldTrump Are you nuts! Land theft always creates victims &amp; incites war not peace Sorry I voted for you :/
812826947076100096,2016-12-25 01:07:00,RT @gudluckwiddat: @realDonaldTrump u r letting us down honour ur promises or u won't get our support nxt time
812826929204174848,2016-12-25 01:06:56,RT @im4imus: @realDonaldTrump What about your Labor Sectary??  He's an OPEN BORDERS ZEALOT!!!  You are letting US down Trump!
812825039385063424,2016-12-25 00:59:25,"RT @Frankie92th: @realDonaldTrump You better be fucking kidding me! I voted for you and you saidyou were a ""good christians"" and we dont su…"
812733895099711488,2016-12-24 18:57:15,"RT @danu728: @realdonaldtrump If NBC report accurate, I am gong 2 b sorry I voted 4 u. Tillerson is wrong choice &amp; now I think u r too cozy…"
812727919332249601,2016-12-24 18:33:30,RT @kledanhoj: @realDonaldTrump You are making me sorry I voted for you! #StopTweeting
812582164718043137,2016-12-24 08:54:19,RT @sabot269: @realDonaldTrump YOU AND I WENT TO BAT FOR YOU AND LOST SOME FRIENDS BECAUSE I SUPPORTED YOU AND NOW YOU HAVE LOST MY SUPPORT.
812581903257796608,2016-12-24 08:53:17,RT @DragonsDen1967: @realDonaldTrump own actions are making a joke of him and him being President. Lost all creditability with supporters.…
812581882705616897,2016-12-24 08:53:12,RT @fe6e73a365cd47c: @realDonaldTrump @DonaldJTrumpJr  very disappointed in you choosing Nikki Haley. You just lost my support. She didnt e…
812581816074960896,2016-12-24 08:52:56,RT @CAAPSorg: @realDonaldTrump you lost my support. You backed off prosecuting Hillary so you will back off everything else too. Don't even…
812581789067776002,2016-12-24 08:52:50,RT @smgrobsmith: I tried to be causouly optimistic about @realDonaldTrump but he just lost my support.
812581445105516544,2016-12-24 08:51:28,"RT @DavidJools85: @realDonaldTrump 
Stuff you Trump - Mnuchin - more of the same - crooked Wall Street banker.  You've just lost my support."
812580850676146176,2016-12-24 08:49:06,RT @EyeCandyTMGayle: @realDonaldTrump  ASHAMED of how you treated Rudy!   You have lost my support because it is obvious that LOYALTY means…
812579173986435072,2016-12-24 08:42:26,RT @LenaRob03558669: @realDonaldTrump 🇺🇸i voted for you but you have the same agenda NWO NEW WORLD ORDER U could care less about te America…
812499891452837889,2016-12-24 03:27:24,"RT @TrumpTrain4444: @realDonaldTrump We don't know much 4 trusting u! Look at ur cabinet of deplorables.Drain the Swamp, term limits.all li…"
812495228934492160,2016-12-24 03:08:52,RT @rambit7143: @seanhannity Seems Trumps is for 2 types of Justice afterall.  Can he be Trusted? I am having Huge Doubts.Establishment Win…
812493154125488128,2016-12-24 03:00:37,RT @kim_stitc: What!? First Russia and now you are ok with China just keeping stolen tech. Are you seriously the person I voted for? @realD…
812481807866298369,2016-12-24 02:15:32,RT @mikesimcic: @realDonaldTrump STOP . FUCKING . TWEETING . ACT PRESIDENTIAL FOR CRYING OUT LOUD . DAMMIT MAN . JUST . FUCKING . STOP ! (a…
812192680625180672,2016-12-23 07:06:39,"RT @Maekoatootz1: Then Mr Trump, you backed off on repeal O-Care &amp; now on ""Wicked Hillary""; do you intend to do anything you said? I want m…"
812192476014460929,2016-12-23 07:05:50,RT @botsworth_iii: @realDonaldTrump well you sure gone to the political insiders and lobbyists - I want my vote back please
812192392673718272,2016-12-23 07:05:30,RT @Heff8281: If @CNN Is Reporting A Factual Statement In Which Trump Said He Wouldn't Pursue Hillary I Want My Vote Back Due To Failure Al…
812192328362422272,2016-12-23 07:05:15,"RT @BVerebely: @AnnCoulter @realDonaldTrump @washingtonpost I want my vote back. We elected Trump to end the corruption and ""lock her up""."
812192289523113984,2016-12-23 07:05:06,"RT @ObamaSucksALot2: @RushLimbaughNws I AM FURIOUS @realDonaldTrump IS BACKING DOWN ON THROWING THE BOOK AT THAT CROOKED ROTTEN CLINTON,  I…"
812192226067546117,2016-12-23 07:04:51,"RT @BobMangoldAZ: I want my vote back! Backtracking already. What's next NO wall? NO Obamacare repeal? Only tool 2 weeks to change, what a…"
812192153602560000,2016-12-23 07:04:33,"RT @farrellt66: @realDonaldTrump you fucking lied to me. Now you're not going to proceed on investigating Clinton, I want my vote back."
812192129321562113,2016-12-23 07:04:28,RT @anjinsan7190: @realDonaldTrump Crooked Donald...lying to us to get our votes. The system IS rigged Donald and you rigged it ...I want m…
812191984144285696,2016-12-23 07:03:53,"RT @Dafridge1234: @seanhannity @realDonaldTrump What the Hell happened to ""LOCK HER UP"" ? Not a politician my ASS ! I want my vote back !"
812191642941849600,2016-12-23 07:02:32,RT @DetFlow: #trump flip-flopped on #hillary prosecution - I want my vote back!
812190195550449664,2016-12-23 06:56:47,RT @Roses_RedWhite: @realDonaldTrump You lied-you said you were for the workers-You said things for votes-HELP US! I want my vote back @Rei…
812189815571628032,2016-12-23 06:55:16,RT @markneil1212: @realDonaldTrump Army Navy have integrity. Not even giving Rudy a Title is disgusting. Our new president has no integrity…
812189486528548864,2016-12-23 06:53:57,RT @jstroncheck: @NatStClair does not look like We The People to me @realDonaldTrump is a liar. He thinks the election was about him. I wan…
812184815667650560,2016-12-23 06:35:24,RT @A_Isaac_Levine: Im losing faith in Donald trump. I thought he might be a good change but he wants Boeing to make our new military jets.…
812183353512394752,2016-12-23 06:29:35,RT @CelineCortez1: @realDonaldTrump Sir I am losing faith in you!
812182251417042944,2016-12-23 06:25:13,RT @CheriLandry18: @realDonaldTrump it's beginning to look like you are hiring the swamp...&amp; I voted for you....don't hire the swamp please.
812182070202081280,2016-12-23 06:24:29,RT @JohnSasjlg: @realDonaldTrump i voted for you-supported you from day 1 but must say your message regarding trade is ass backward and nee…
812181694421827584,2016-12-23 06:23:00,RT @benrman: @realDonaldTrump I voted for you please actually drain the swamp and stop stocking it :-(.
812181316263415808,2016-12-23 06:21:30,RT @freedom1962et: @realDonaldTrump I voted for you... This is flat out stupid and wrong.. Come-on Trump keep it together..
812162673265836032,2016-12-23 05:07:25,RT @cnyautofreak: @realDonaldTrump pretty stupid statement there Trump. I voted for you. Don't turn into an ass clown.
812162666747858945,2016-12-23 05:07:23,"RT @yipper_merry: @realDonaldTrump I thought you didn't want war, that's 1 reason your supporters voted for you, and not war mongering Clin…"
812162623403868160,2016-12-23 05:07:13,RT @LouisaAvery8: @realDonaldTrump YOU SAID YOU LOVED ISRAEL OR DID YOU LIE ABOUT THAT TOO WOULDNT SURPRISE ME POLITICIAN NOW YOU LOST MOST…
812162074893807616,2016-12-23 05:05:02,RT @TMoneyLu: @realDonaldTrump What about the Swamp? Thought you were going to drain it! When? America is counting on you.
812048208960421888,2016-12-22 21:32:34,RT @DarrenONeil123: @seanhannity @newtgingrich hmmm I'm beginning to think I may have indeed made a mistake in voting for Trump. One term i…
812044463761661952,2016-12-22 21:17:41,"RT @JollyMets: @realDonaldTrump ""WethePeople"" voted u into office of presidency 2 #draintheswamp not fill the swamp w/#RINOS ugh! I'm frust…"
812044230281613312,2016-12-22 21:16:46,"RT @bestpatriotnews: Yeah, Trump's #goldman #soros Putin #cuck Iraq War cabinet really shook things up. I regret my vote. https://t.co/Cctr…"
812043920263806976,2016-12-22 21:15:32,RT @SoCalLeonardo: @realDonaldTrump you are making regret my vote for you a la your cabinet and this @nytimes article: https://t.co/9vpYchi…
811991688919076866,2016-12-22 17:47:59,"RT @Classykeys_Ev: @realDonaldTrump - I voted for you, but you gotta quit with this kinda crap. It's petty, embarrassing, and so completely…"
811991012973379584,2016-12-22 17:45:18,RT @jeff08015910: @realDonaldTrump jail Hillary and drain the swamp both lies I'm sorry I voted for you
811988755670241280,2016-12-22 17:36:20,"RT @jofwilli: @realDonaldTrump Stop...Mr President-Elect, you won...why are you still going. Act like an adult, regret n my choice. You hav…"
811958965751939072,2016-12-22 15:37:57,"RT @DavidYankovich: So you guys want to feel a little better today?

Go to @Trump_Regrets timeline and read the tweets of the conned Trump…"
811575338719395840,2016-12-21 14:13:33,"RT @Spiderhaze22766: @realDonaldTrump  C'mon Man!!! I was watching the Cabinet picks, with skepticism, but now meeting with this jakass?? L…"
811575254812413953,2016-12-21 14:13:13,RT @arloMrich: @realDonaldTrump I thought you were going to hire the best people?? It's nitwits with no experience &amp; DWTS contestants. Losi…
811575091637194752,2016-12-21 14:12:34,RT @Subachef: @realDonaldTrump Please stop tweeting! You are losing faith in everyone who supports you as the Precedent 😳 Really?!?
811573078761291776,2016-12-21 14:04:34,"RT @JCDvain: @realDonaldTrump Great guy? Fuck him and that shitty country in the south. You better not be going soft on us, Trump! I'm star…"
811570343945048064,2016-12-21 13:53:42,RT @am77933250: @realDonaldTrump @YouTube what is wrong dont you like being confronted with truth...i voted for you but you are already let…
811568742568235008,2016-12-21 13:47:21,RT @TheRightShift: @realDonaldTrump wow what is wrong with you. You won! You are above this. And I voted for you. Stop tweeting!!!!
811568327856365568,2016-12-21 13:45:42,RT @TonyaBr04239217: @realDonaldTrump please stop gloating and bragging. No one likes it and it's embarrassing and I voted for you.
811558996809289728,2016-12-21 13:08:37,RT @Biggaycisscum: @realDonaldTrump So far all ive seen is establishment executive picks and climate change denial. Please don't make me re…
811409702714228736,2016-12-21 03:15:23,"RT @Sassy_Trouble: @realDonaldTrump I had high hopes for you, but you keep getting on Twitter and saying dumb things.  It's making me wish…"
811409474812571648,2016-12-21 03:14:28,"RT @kim_stitc: @realDonaldTrump Torn today, I voted for you so congrats today but Russia, weird victory tour, no intel briefings. Im beginn…"
811409196096884736,2016-12-21 03:13:22,"RT @bronzeback12: @realDonaldTrump I voted for you and you act like a 4 year old. Act like a man. You are the President Electric, not a sch…"
811328415378927618,2016-12-20 21:52:22,RT @ericabuist: Look at @Trump_Regrets to watch his supporters slowly realize that when this is over they will have absolutely nothing they…
811004930010054656,2016-12-20 00:26:57,"RT @MichaelGarety: @realDonaldTrump Drain the Swamp, My A$$...Keep this up and you'll be Impeached within 1 year...Quit having to be the Ce…"
811004394435182596,2016-12-20 00:24:50,RT @rambit7143: @rushlimbaugh Beginning to think Trump is the conman afterall. Refilling swamp Chao-Transp. Same o shit just diff person at…
810995529886957570,2016-12-19 23:49:36,"RT @luckeylaredo: @FoxNews that's a lie. Most voted for wall, lock up HRC, NOW Trump lied. Learning politics fast. Wants to let HRC go, no…"
810995091703795720,2016-12-19 23:47:52,RT @snowwolf1313: @CBSNews WTF Trump u are getting in the dog box with Hillary an Obama..leave the nasty dogs alone..i think im sorry i vot…
810993849925566464,2016-12-19 23:42:56,RT @jwd232323: @realDonaldTrump Was it all lies?Draining the swamp?No Hillary prosecution?180 on global warming ?Complete repeal of Obamaca…
810991907144945665,2016-12-19 23:35:12,RT @TrumpTrain4444: @realDonaldTrump You lost this supporter when u bent over for Goldman Sachs &amp; forgot about term limits &amp; lock her up. W…
810987603201814528,2016-12-19 23:18:06,RT @cardinalfandad: @realDonaldTrump Mr. Trump you are embarrassing your voters by not following up on prosecuting Hitlery please dont make…
810987303518736384,2016-12-19 23:16:55,"RT @CrossSamson: @WalshFreedom @realDonaldTrump Thanks, Joe! This Russia stuff is terrifying me and making me regret my vote. Mr. Trump nee…"
810611380567048192,2016-12-18 22:23:08,RT @RonaldLMoore2: @newsmax Wish I had NOT voted for @realDonaldTrump he MISREPRESENTED everything having to do with voters went right back…
810611247209185280,2016-12-18 22:22:36,"RT @MangoMango1265: @realDonaldTrump very bad choice. Exxon screwed over Linden &amp; Bayonne NJ. You had large support from Bayonne NJ, starti…"
810610800649969664,2016-12-18 22:20:49,"RT @janelackhard: @realDonaldTrump
YOU lost my support , just so you know. I didn't vote the Establishment YOU have today in your cabinet.…"
810610714561875968,2016-12-18 22:20:29,RT @seabay04: @realDonaldTrump You are the biggest regret of my life....!Billionaire Swamp and establishment...regular people screwed!
810610541559431173,2016-12-18 22:19:48,RT @wambamdrebel: I regret voting for @realDonaldTrump figured you'd change if you won but not the case you're completely clueless and cons…
810610532084576257,2016-12-18 22:19:45,"RT @MattBillings8: @66Mariann @NathanielWagg @WalshFreedom What are the lies? FBI and CIA vs Trump says so. 
I voted Trump &amp; everything he…"
810609045879066624,2016-12-18 22:13:51,RT @ScottFordTVGuy: I voted for you because you said you will 'change' Washington. Your cabinet picks = foundation of the former establishm…
810609038580924416,2016-12-18 22:13:49,"RT @LETHALxREX: @realDonaldTrump again, I voted for you, but someone needs to take your phone from you. Doubting my decision every time you…"
810608726596059141,2016-12-18 22:12:35,RT @Doncabincreek77: @realDonaldTrump I voted for u but starting to regret it
810608707285483522,2016-12-18 22:12:30,RT @blackdress18: @realDonaldTrump What you told me you were going to do if I voted for you...does not reflect your cabinet selection?
810608682853691397,2016-12-18 22:12:25,RT @SmithSailruner: @realDonaldTrump That Exxon/mobile guy is a liar and a crock how could you pick him hes all about money and putting gas…
810446745633259520,2016-12-18 11:28:56,"RT @chefsteve1949: @realDonaldTrump What an idiot!!! We're talking national security and you keep talking tit for tat!!! By the way , I vot…"
810444854425743360,2016-12-18 11:21:25,"RT @DaneWilkerson3: @realDonaldTrump I voted for you, but u are really letting a lot of Us down so far! Was hoping it was an act, but you a…"
809690395500314624,2016-12-16 09:23:28,RT @TrumpTrain4444: @TallahForTrump Goldman Sachs Owns Trump. Please do some cabinet research and see who was at his tech summit. I feel be…
809624055271845888,2016-12-16 04:59:51,RT @jmhudson: Now that Trump has met with Kanye I regret voting for him.
809622514011869184,2016-12-16 04:53:44,RT @dcs5831: @realDonaldTrump I voted for you and gave money!! Will you pull your head out of your ass and quit tweeting and act like a Pre…
809304895203512320,2016-12-15 07:51:37,RT @jwd232323: @realDonaldTrump Was it all lies? You are adding to the swamp.No Hillary prosecution? Global warming 180?Really starting to…
809304767847661568,2016-12-15 07:51:07,RT @S2972: @realDonaldTrump Just for believing you in the first place. You could not even wait til you were sworn in!!!!! You screwd all of…
809270279843233793,2016-12-15 05:34:04,RT @shibbychaz: @realDonaldTrump I voted for you but your gonna get impeached with your daughter and son in law in the White House. #CONFLI…
809269809032654848,2016-12-15 05:32:12,RT @wayjones: @realDonaldTrump I was sold on you from beginning until this menagerie started to happen. Your game playing with people like…
809252787800473600,2016-12-15 04:24:34,RT @snowwolf1313: @CNNPolitics only swamp dogs an gutter dogs an trash dogs has been offered jobs..i have to say im sorry i voted for trump
809252442454065152,2016-12-15 04:23:12,"RT @luckeylaredo: Sorry I voted 4 Trump. 1st a Wall. Now a fence. 2nd HRC go to jail, now nothing. Sounds like the other politicians. Guess…"
809252381326196737,2016-12-15 04:22:57,RT @Crichardc1Chuck: @megynkell  I guess Trump is a pol. He is lying to those of us that supported him #Hillary. Already sorry I voted for…
809252250996588544,2016-12-15 04:22:26,RT @la15plunkett: @transition2017 @realDonaldTrump @IvankaTrump  SHE IS  COMMON CORE FREAK....GOD I AM SORRY I VOTED TRUMP...PRAYING FOR A…
809252221326082048,2016-12-15 04:22:19,RT @katriskatris666: @realDonaldTrump HOW DARE YOU APPOINT A COMMON CORE SUPPORTER. Way to clean the swamp. YOU BETRAYED US YOU LIAR. Scumb…
809251183189704709,2016-12-15 04:18:11,RT @rambit7143: Rudy Giuliani's bid to join Trump administration is over https://t.co/DmYQxlpORe via @nypost Feeling sorry I donated &amp;voted…
809120849542266880,2016-12-14 19:40:17,RT @MichaelGarety: @realDonaldTrump DO THE JOB WE ELECTED YOU TO DO! YOUR SO-CALLED PRESIDENCY IS AN ABSOLUTE JOKE AND EMBARRASSMENT THUS F…
809120330837004291,2016-12-14 19:38:14,"RT @sasstes: Seriously @realDonaldTrump meeting with Kanye West?  WTF? LMFAO starting to regret voting for him now, can we replace him with…"
809119765679763458,2016-12-14 19:35:59,"RT @kk8591: @realDonaldTrump Big mistake, and again I voted for you. Are you nuts w this pick? So many obvious conflicts of interest. BAD j…"
809119600772317184,2016-12-14 19:35:20,RT @jimtaylor1960: @realDonaldTrump So sorry I voted for you! Drain the Swamp my Ass!
809119369997520896,2016-12-14 19:34:25,RT @just_rational: @realdonaldtrump No Thank you. I voted for you but now have changed my mind. Shameful.
809119153772752896,2016-12-14 19:33:33,RT @Sbrooks56: @realDonaldTrump we voted for you to get rid of people like him I wish I voted for Ted Cruz to be honest
808792710261985280,2016-12-13 21:56:23,RT @ShogunLion7: I love reading the @trump_regrets makes my day to see these deplorables shedding their deplorable tears on here.  Keep the…
808792213295689729,2016-12-13 21:54:24,RT @CrossSamson: @annette0626 @Trump_Regrets @realDonaldTrump The Russia thing scares me - he's proving Crooked Hillary right - he's a pupp…
808575019890642944,2016-12-13 07:31:21,"RT @imarseiloveit: @realDonaldTrump Beginning to think you are Donald Frump.  You forget your loyal friends.  I voted for you, do not make…"
808574953364799488,2016-12-13 07:31:06,RT @MichaelGarety: @realDonaldTrump Hey...I VOTED FOR YOU! I have NEVER voted for someone and felt so disappointed! Seriously? A THANK YOU…
808574741867069440,2016-12-13 07:30:15,RT @chochabanero: @realDonaldTrump I voted for you and I got Jeb Bush's cabinet!
808574674607177728,2016-12-13 07:29:59,RT @RichardTeresi1: @realDonaldTrump One reason that I voted for you was based on the fact that you were going to place a criminal in priso…
808574143364993024,2016-12-13 07:27:53,RT @Goldenwiseman: @realDonaldTrump I voted for you but now I'm regretting it bcuz you really just want to destroy the planet Earth's envir…
808574086217613312,2016-12-13 07:27:39,RT @dozerhead1: @realDonaldTrump wtf happened this is not the man i voted for you are already pussin out and becoming like the rest of them…
808573288423260160,2016-12-13 07:24:29,RT @Long_Sarcasm: @realDonaldTrump I wouldn't have imagined so many Goldmanites in Hillary's cabinet. Sorry I voted for you. &lt;not sarcasm&gt;
808572247912939520,2016-12-13 07:20:21,RT @virgosiempre1: @realDonaldTrump @NBCNightlyNews @CNN A spiteful/petulant President is NOT why I voted for you.STOP!pleading to STOP🇺🇸
808572173665366016,2016-12-13 07:20:03,"RT @ckallday71: @realDonaldTrump @NBCNightlyNews @CNN Donny, get off the Twitter! You're the bloody next POTUS!  I Voted for you.  Don't ma…"
808571936301350913,2016-12-13 07:19:06,RT @rentmygeek: @realDonaldTrump @NBCNightlyNews @CNN I voted for you.  Stop using twitter!  Ur acting like a moron!
808571907826130944,2016-12-13 07:19:00,"RT @JackBunyak: @realDonaldTrump @NBCNightlyNews @CNN you're a fraud, I'm disappointed i voted  for you, your education and labor picks are…"
808571642834284544,2016-12-13 07:17:56,"RT @techyheads: @realDonaldTrump stop worrying about SNL and get fucking serious. I voted for you, already some regret."
808571192462503936,2016-12-13 07:16:09,"RT @wayjones: @realDonaldTrump I hope you see this! Mitt, Rahm, Al, Fiorina. I voted for you. I now think you are crazy. You have some issu…"
808570101347864584,2016-12-13 07:11:49,"RT @themostmitsos: I listened to all ur speeches very carefully

This isn't what u promised us on economy @realDonaldTrump 

Very disappoin…"
808569710988165120,2016-12-13 07:10:16,"RT @isaias6869: @realDonaldTrump I'm very disappointed in you , please lock up Al Sharton like you said you would ! Very very disappointed…"
808566447765069824,2016-12-13 06:57:18,@johgfnt @farragutwest He's not the president:)
808564210091380736,2016-12-13 06:48:24,RT @rexcottrell: Seriously you fucking traitor I'd like to rip off your head and shit down your neck. @realDonaldTrump you are going to be…
808561385936404480,2016-12-13 06:37:11,RT @dave_lindley: @realDonaldTrump diehard supporter and very disappointed in what you did to Rudy! Losing faith in what I thought
808560158431477761,2016-12-13 06:32:18,"@trampslikeus2 @mysticalsusan @KwikWarren lots of other ways to tell boys, too. Bots will follow the max (1500) and always tweet from APIs."
808558430260785157,2016-12-13 06:25:26,@trampslikeus2 @mysticalsusan @KwikWarren @DebieNervina most of them have been active for years. I do check :)
808401624716734465,2016-12-12 20:02:21,RT @floridasun33: @mitchellvii To me these developments are BAD and he is looking like TYPICAL POLITICIAN who LIED to get votes @realDonald…
808401344214302720,2016-12-12 20:01:14,RT @BuilderchickPC: Everyone knows how pro TRUMP I was....well strike one Donald.  You made promises to the American people. You are alread…
808399981744967680,2016-12-12 19:55:49,RT @amika0011: @RedheadAndRight @hunterw  i already feel betrayed by Trump. Why is he doing this ? Romney ? Look at the people he hires. Cl…
808397647006547969,2016-12-12 19:46:33,RT @truthteller213: @realDonaldTrump why are you consulting with Obama it's just sad your becoming a disappointment
808396378737180672,2016-12-12 19:41:30,RT @Harrisons5John: @realDonaldTrump Loredana Grippa said Mr. Trump Rudy Guiliani is no longer n the running 4 anything. I am crying right…
808394843328225280,2016-12-12 19:35:24,"RT @JoeSondow: This Christmas, check out the @Trump_Regrets timeline for all your schadenfreude needs."
808182996000014337,2016-12-12 05:33:36,"@KrazIIvan UnRT'd. Apologies, someone referred me to it and I checked &amp; saw what I thought was trump support on your TL. Also I'm a girl :)"
808175572039979008,2016-12-12 05:04:06,"RT @KennithKirklan5: I am beginning to think Trump is turning weak and becoming another Washington ass kisser ,"
808175252220088320,2016-12-12 05:02:49,"RT @pmb916: @realDonaldTrump You just sold out parents against Common Core, who voted and fought hard for you. Slimy Devos is hardly draini…"
808174937953468421,2016-12-12 05:01:35,RT @travisjlewallen: @realDonaldTrump Now you say you're not. I voted for you under the impression you would do away with Obamacare. Now yo…
808074462491004928,2016-12-11 22:22:19,RT @ttreakle1: @AnnCoulter yea why are we still supporting DT when has backed away from virtualy everything he has campaigned on? I voted f…
808071105491730436,2016-12-11 22:08:59,RT @USAsweetheart30: Really @realDonaldTrump Jeff Sessions?  So much for drain the swamp. Just more of the same. You'll be out in 4 if you…
808059888773562368,2016-12-11 21:24:25,"RT @RoanRobert: @realDonaldTrump And so will your broken PROMISE. LIAR. Enjoy your 4 years and then get lost;; we ar not CHUMPS, CHUMP!!!"
808053177627058176,2016-12-11 20:57:45,RT @13malcolm09marv: No matter how good you do I will not vote for you twice you smacked the ones whom supported you the most with this tra…
808052143227858946,2016-12-11 20:53:38,"RT @travisjlewallen: @realDonaldTrump You lied to me.  You have become a REAL politician.  As of now, I will never vote Republican again."
808050804556972032,2016-12-11 20:48:19,RT @rodlsgto: @realDonaldTrump drain the swamp and your making yr moat with them. very sad.i'm getting sorry I voted for you!
808049028931981312,2016-12-11 20:41:15,"RT @rpurdom1: @realDonaldTrump @nytimes You're starting to lose me, Donald. No wall, no Clinton investigation. What other promises are you…"
808048393650143232,2016-12-11 20:38:44,RT @bellaf2222: @realDonaldTrump Haley was wrong choice WHY not draining the swamp! We believed in you do not be like rest of politicians
808033168028794880,2016-12-11 19:38:14,RT @BallsMcSpanky: @realDonaldTrump Bullshit you're just going to give tax cuts to businesses that cry wolf. You're weak. I regret voting f…
808032948427624448,2016-12-11 19:37:22,RT @NeryPer27321520: @realDonaldTrump I'm tried of listening to the shit that comes out of your mouth.  So regret wasting my vote on you.
808029411954069504,2016-12-11 19:23:18,@dzecca126 @UndyingCunt @RoanRobert  or maybe he lied and you're too delusional to realize you were duped
807901634135261184,2016-12-11 10:55:34,"RT @dzecca126: @realDonaldTrump DON'T TRUST jackass obama, dumb Romney,  lazy Emanuel, &amp; loser Gore. Come on- what the hell r u doing? Upse…"
807898120000569346,2016-12-11 10:41:36,"RT @dalersandt: @realDonaldTrump What the hell are you thinking?? You have Bolton &amp; Guilianni, &amp; U choose EXXON!! We didn't vote for u to m…"
807897807642365953,2016-12-11 10:40:22,"RT @goldophin2013: @FoxNewsSunday @realDonaldTrump @FoxNews Your Labour Secretary nominee is ANTI-WORKER, pro-open boarders! What the hell!…"
807897078244474880,2016-12-11 10:37:28,"RT @DarrenONeil123: @realDonaldTrump  you're a showman and nothing more, you played Giuliani like a fool, ur a disloyal bastard and regret…"
807789857619775488,2016-12-11 03:31:24,RT @UndyingCunt: 😂RT @RoanRobert: @realDonaldTrump THE HELL W YOU. YOU LIED TO US NOT TO PROSECUTE HILLARY. YOU ARE A MISTAKE. A CLOWN.
807789753995300865,2016-12-11 03:31:00,RT @nancyingeorgia: @realDonaldTrump you LIED to us about getting rid of CC? Jerk face!
807789720168202240,2016-12-11 03:30:51,RT @patriotjohn2015: @realDonaldTrump By picking Puzder it is clear you prefer foreign labor like Puzder. You LIED to us. WOW! #NeverPuzder
807786346077155328,2016-12-11 03:17:27,RT @VeeVee: @realDonaldTrump @RudyGiuliani I'm so fucking pissed! I actually rooted for you &amp; wanted you to win to make a change. But not t…
807785595472924673,2016-12-11 03:14:28,RT @TimTward004: @realDonaldTrump what's the deal@? Making Mitch ncconnells wife a member just lost my support you won't make America great…
807784858625961984,2016-12-11 03:11:32,"RT @ApplesauceNinja: @realDonaldTrump I voted for you in the hopes you would ""drain the swamp,"" then you fill your cabinet with the RNC sta…"
807752308406808581,2016-12-11 01:02:12,"RT @Lukestearns1: ur out of ur mind if u think ppl dont want HRC in jail. needs to be held responsibile, losing faith. @IngrahamAngle @real…"
807752254493171712,2016-12-11 01:01:59,"RT @Sher6442: @realDonaldTrump I am losing my faith in you, appointing people like Hamm and now Ebell, we need clean energy to save our env…"
807752179620728832,2016-12-11 01:01:41,RT @timmie4reel: @realDonaldTrump Election  is over! Stop the ring kissing ceremony! Show us that you care about the future! #LosingFaith
807752115640733696,2016-12-11 01:01:26,RT @wv7771946: @realDonaldTrump I've  been an avid supporter of U from the start Your decision not 2 go after Hillary is disappointing 2 me…
807751992949014529,2016-12-11 01:00:57,"RT @HERD_75: @realDonaldTrump promises made, promises broken . #America is already losing faith in you"
807751960132784128,2016-12-11 01:00:49,RT @TeaPartyAussie: @transition2017 The depth of the swamp continues to increase while the drain is clogged. We are losing faith in @realdo…
807751935776399360,2016-12-11 01:00:43,RT @keiservsceaser: @realDonaldTrump still support but ..I born NY &amp; can't support @nikkihaley when she took down confederate flag. @seanha…
807751908945522688,2016-12-11 01:00:37,RT @bellaf2222: @realDonaldTrump everybody is saying you played your voters!Build the wall.lock her up.. do u remember that?Not good.ppl lo…
807751835499057152,2016-12-11 01:00:19,RT @brad_lockman: @realDonaldTrump  sore winner. unbelievable! you need to put on your big boy pants and be a gracious winner. I'm really l…
807751704313790464,2016-12-11 00:59:48,"RT @kenn01040: @realDonaldTrump Sure, just like the The Hillary Crap. Lock Her Up! That's not going to far cause you got your votes.. Losin…"
807751664069443584,2016-12-11 00:59:38,"RT @WalshFreedom: Mr Trump, this is bullshit. Can you hire someone who doesn't work for Goldman Sachs? 

What about that swamp? Huh? https:…"
807751384275779584,2016-12-11 00:58:31,RT @SagiDiva1: Like Deplorable tears? You're in luck. Check out this guys page -------------&gt; @Trump_Regrets for all your twisted laughs. 😂😂
807750587735506944,2016-12-11 00:55:22,"RT @rpurdom1: @realDonaldTrump WE DON'T NEED ""hundreds of thousands of immigrants"". Between Romney, Al Gore and now this, I'm losing faith…"
807750492008882176,2016-12-11 00:54:59,RT @Lynnwescott2: @realDonaldTrump No Rudy?  Not good.  Slap in face.  Losing faith.
807749867909120001,2016-12-11 00:52:30,"RT @WyattAmazing: @seanhannity @KellyannePolls  what did trump mean, is his JD going at HRC or not? why did he kiss Romney butt?  I'm losin…"
807749662383947776,2016-12-11 00:51:41,RT @Mojohoods: @KellyannePolls @ Sick of Trump changing his mind about @HillaryClinton . He does not need Romney either. Losing faith.
807748924920516608,2016-12-11 00:48:45,RT @rodlsgto: @seanhannity Trump drain the swamp but he's making a moat with them. We r losing faith Recall on our minds
